Wall time,Step,Value
1686161219.9126797,10200,6.361999988555908
1686161236.1112409,10300,6.289000034332275
1686161252.075474,10400,6.359000205993652
1686161267.7329795,10500,6.360000133514404
1686161283.7226107,10600,6.38700008392334
1686161299.2904613,10700,6.324999809265137
1686161315.6694412,10800,6.35099983215332
1686161330.9585423,10900,6.2870001792907715
1686161346.1472442,11000,6.290999889373779
1686161361.7448478,11100,6.284999847412109
1686161377.6031096,11200,6.309000015258789
1686161392.766748,11300,6.315999984741211
1686161408.6858804,11400,6.2829999923706055
1686161423.6440682,11500,6.25600004196167
1686161439.351894,11600,6.2829999923706055
1686161454.8718905,11700,6.317999839782715
1686161469.915218,11800,6.276000022888184
1686161486.1077063,11900,6.2820000648498535
1686161501.7505064,12000,6.269000053405762
1686161518.1324425,12100,6.304999828338623
1686161533.8341572,12200,6.255000114440918
1686161549.759859,12300,6.309000015258789
1686161565.831895,12400,6.276000022888184
1686161581.0901108,12500,6.25
1686161627.6663008,12600,6.249000072479248
1686161643.5284216,12700,6.188000202178955
1686161659.2212806,12800,6.202000141143799
1686161675.4156284,12900,6.257999897003174
1686161691.1841516,13000,6.197000026702881
1686161706.8213315,13100,6.2230000495910645
1686161722.882502,13200,6.202000141143799
1686161738.5802286,13300,6.281000137329102
1686161753.9989276,13400,6.203000068664551
1686161770.0890243,13500,6.241000175476074
1686161785.9259472,13600,6.181000232696533
1686161801.570186,13700,6.190999984741211
1686161817.0915082,13800,6.209000110626221
1686161832.4842272,13900,6.252999782562256
1686161849.0096858,14000,6.21999979019165
1686161864.8368454,14100,6.192999839782715
1686161880.445438,14200,6.181000232696533
1686161896.5243988,14300,6.189000129699707
1686161912.7923405,14400,6.260000228881836
1686161928.4325397,14500,6.196000099182129
1686161944.0931778,14600,6.215000152587891
1686161959.8419905,14700,6.2179999351501465
1686161976.3918803,14800,6.209000110626221
1686161992.7137434,14900,6.203000068664551
1686162009.2255874,15000,6.185999870300293
1686162025.2790017,15100,6.211999893188477
1686162040.2139294,15200,6.196000099182129
1686162056.2966976,15300,6.2220001220703125
1686162071.367747,15400,6.22599983215332
1686162087.9857254,15500,6.204999923706055
1686162103.6259913,15600,6.2170000076293945
1686162118.9085908,15700,6.158999919891357
1686162134.1123104,15800,6.189000129699707
1686162150.087498,15900,6.198999881744385
1686162165.4158452,16000,6.146999835968018
1686162181.2850845,16100,6.171999931335449
1686162197.0965583,16200,6.232999801635742
1686162213.1524837,16300,6.203000068664551
1686162228.7212732,16400,6.188000202178955
1686162244.205985,16500,6.169000148773193
1686162259.8547966,16600,6.178999900817871
1686162274.935162,16700,6.13100004196167
1686162290.1383371,16800,6.21999979019165
1686162305.7299192,16900,6.13700008392334
1686162321.3491766,17000,6.14900016784668
1686162337.7089953,17100,6.205999851226807
1686162353.366201,17200,6.177000045776367
1686162369.0874805,17300,6.171999931335449
1686162384.8940783,17400,6.169000148773193
1686162399.9288921,17500,6.13100004196167
1686162415.7302635,17600,6.164000034332275
1686162431.373278,17700,6.173999786376953
1686162447.0569715,17800,6.1519999504089355
1686162462.9836059,17900,6.1529998779296875
1686162478.185604,18000,6.160999774932861
1686162493.7596319,18100,6.119999885559082
1686162509.484657,18200,6.1529998779296875
1686162524.8760314,18300,6.172999858856201
1686162540.983844,18400,6.146999835968018
1686162556.600536,18500,6.172999858856201
1686162572.327603,18600,6.166999816894531
1686162587.7066016,18700,6.125
1686162603.2266252,18800,6.133999824523926
1686162643.1212676,18900,6.1529998779296875
1686162659.4616854,19000,6.116000175476074
1686162674.8334553,19100,6.065999984741211
1686162690.6474106,19200,6.118000030517578
1686162706.0375664,19300,6.0879998207092285
1686162722.401831,19400,6.11899995803833
1686162738.7392602,19500,6.111999988555908
1686162754.77844,19600,6.159999847412109
1686162770.5390894,19700,6.093999862670898
1686162785.723334,19800,6.127999782562256
1686162801.830293,19900,6.127999782562256
1686162817.4240146,20000,6.098999977111816
1686162832.5107934,20100,6.125
1686162847.8998797,20200,6.0929999351501465
1686162864.1022723,20300,6.122000217437744
1686162880.3736022,20400,6.091000080108643
1686162896.2766461,20500,6.111999988555908
1686162911.8096673,20600,6.10099983215332
1686162927.8743696,20700,6.091000080108643
1686162943.5608134,20800,6.144000053405762
1686162959.486582,20900,6.074999809265137
1686162975.3722794,21000,6.118000030517578
1686162991.0343995,21100,6.117000102996826
1686163006.507665,21200,6.085000038146973
1686163021.7690234,21300,6.085000038146973
1686163037.208034,21400,6.113999843597412
1686163052.447035,21500,6.079999923706055
1686163068.177832,21600,6.078000068664551
1686163083.7053204,21700,6.09499979019165
1686163098.4920015,21800,6.130000114440918
1686163114.9375057,21900,6.145999908447266
1686163130.5921516,22000,6.081999778747559
1686163146.341116,22100,6.116000175476074
1686163162.349322,22200,6.111000061035156
1686163179.2243922,22300,6.105000019073486
1686163195.269889,22400,6.081999778747559
1686163211.2295103,22500,6.10699987411499
1686163226.2485719,22600,6.068999767303467
1686163241.4836652,22700,6.113999843597412
1686163256.9666383,22800,6.0929999351501465
1686163273.0046365,22900,6.103000164031982
1686163288.7701504,23000,6.109000205993652
1686163303.949277,23100,6.078999996185303
1686163320.1548197,23200,6.118000030517578
1686163335.7452583,23300,6.046999931335449
1686163351.5689535,23400,6.1020002365112305
1686163367.1842337,23500,6.080999851226807
1686163382.8481562,23600,6.045000076293945
1686163398.432506,23700,6.052999973297119
1686163415.0982573,23800,6.0980000495910645
1686163430.8625052,23900,6.077000141143799
1686163445.917237,24000,6.0960001945495605
1686163461.8544648,24100,6.10099983215332
1686163477.4913855,24200,6.073999881744385
1686163492.9993653,24300,6.077000141143799
1686163508.557862,24400,6.070000171661377
1686163524.4017096,24500,6.114999771118164
1686163540.7720294,24600,6.116000175476074
1686163556.2099667,24700,6.071000099182129
1686163571.2479951,24800,6.050000190734863
1686163586.310026,24900,6.065000057220459
1686163602.0828354,25000,6.0970001220703125
1686163618.0057309,25100,6.050000190734863
1686163654.6884148,25200,6.0929999351501465
1686163670.3950467,25300,6.021999835968018
1686163685.7459073,25400,6.001999855041504
1686163701.7293954,25500,6.019000053405762
1686163717.7613487,25600,6.051000118255615
1686163733.4915287,25700,6.01200008392334
1686163748.9701128,25800,5.982999801635742
1686163765.5924268,25900,6.035999774932861
1686163781.8193817,26000,6.0329999923706055
1686163797.073801,26100,6.056000232696533
1686163812.4585807,26200,6.065999984741211
1686163828.1069667,26300,6.039999961853027
1686163843.265954,26400,6.013000011444092
1686163858.9137108,26500,6.050000190734863
1686163874.4280522,26600,6.040999889373779
1686163889.722261,26700,6.041999816894531
1686163905.8505464,26800,6.000999927520752
1686163921.85498,26900,6.065000057220459
1686163937.5880866,27000,6.057000160217285
1686163952.9024198,27100,6.039999961853027
1686163968.8220642,27200,6.007999897003174
1686163984.7341797,27300,6.059000015258789
1686164000.7988856,27400,6.050000190734863
1686164016.8935795,27500,6.019000053405762
1686164032.6628132,27600,6.067999839782715
1686164048.6304755,27700,6.052000045776367
1686164064.4825902,27800,6.0229997634887695
1686164080.1169891,27900,6.0920000076293945
1686164096.2693932,28000,6.059999942779541
1686164112.3630831,28100,6.038000106811523
1686164128.086426,28200,6.033999919891357
1686164143.8587408,28300,6.077000141143799
1686164159.7978017,28400,6.03000020980835
1686164174.9574258,28500,6.040999889373779
1686164190.2014375,28600,6.039000034332275
1686164205.5596235,28700,6.040999889373779
1686164221.5681498,28800,6.020999908447266
1686164237.2204747,28900,6.019000053405762
1686164252.9359004,29000,6.033999919891357
1686164268.9958823,29100,6.056000232696533
1686164285.3126786,29200,6.070000171661377
1686164300.5980892,29300,6.046999931335449
1686164315.8442514,29400,6.019999980926514
1686164331.4656503,29500,6.013000011444092
1686164346.9614828,29600,6.013999938964844
1686164363.182985,29700,5.989999771118164
1686164378.99856,29800,6.048999786376953
1686164395.0801969,29900,6.065000057220459
1686164410.9787433,30000,6.044000148773193
1686164426.9531255,30100,6.01800012588501
1686164442.1127355,30200,6.035999774932861
1686164457.3876858,30300,6.050000190734863
1686164473.2127695,30400,6.046999931335449
1686164488.6980262,30500,6.033999919891357
1686164504.459948,30600,6.014999866485596
1686164520.1703782,30700,5.999000072479248
1686164535.7910464,30800,6.046999931335449
1686164551.4486163,30900,6.013999938964844
1686164566.9954677,31000,6.067999839782715
1686164582.4968903,31100,6.025000095367432
1686164598.8550744,31200,6.052000045776367
1686164614.6325557,31300,6.017000198364258
1686164630.2254238,31400,6.0370001792907715
