Wall time,Step,Value
1686167582.8664646,6800,7.616000175476074
1686167596.4216921,6900,7.644000053405762
1686167609.591657,7000,7.625
1686167623.3174543,7100,7.611999988555908
1686167636.5118833,7200,7.607999801635742
1686167649.745465,7300,7.604000091552734
1686167663.3029575,7400,7.573999881744385
1686167677.1689336,7500,7.618000030517578
1686167691.1360128,7600,7.639999866485596
1686167704.4170752,7700,7.578000068664551
1686167718.292171,7800,7.577000141143799
1686167731.2661366,7900,7.578999996185303
1686167744.8413534,8000,7.585999965667725
1686167758.636484,8100,7.60099983215332
1686167772.0733707,8200,7.5320000648498535
1686167785.9094687,8300,7.5920000076293945
1686167799.1989782,8400,7.517000198364258
1686167811.5308754,8500,7.520999908447266
1686167824.8110785,8600,7.539000034332275
1686167838.4476373,8700,7.551000118255615
1686167852.1821485,8800,7.556000232696533
1686167865.723483,8900,7.5269999504089355
1686167879.4451494,9000,7.5269999504089355
1686167893.5000722,9100,7.52400016784668
1686167907.0846639,9200,7.535999774932861
1686167919.8587072,9300,7.499000072479248
1686167932.1097982,9400,7.502999782562256
1686167945.8996851,9500,7.488999843597412
1686167959.581977,9600,7.4730000495910645
1686167973.8937447,9700,7.493000030517578
1686167987.3474133,9800,7.4710001945495605
1686168000.6465704,9900,7.4710001945495605
1686168013.978645,10000,7.460000038146973
1686168027.3091803,10100,7.460000038146973
1686168040.7584095,10200,7.492000102996826
1686168054.4297903,10300,7.419000148773193
1686168068.0746546,10400,7.492000102996826
1686168081.3649838,10500,7.48199987411499
1686168095.02694,10600,7.505000114440918
1686168108.6208665,10700,7.4629998207092285
1686168122.3621905,10800,7.466000080108643
1686168135.4477866,10900,7.392000198364258
1686168148.856198,11000,7.416999816894531
1686168162.1833289,11100,7.4019999504089355
1686168175.5621054,11200,7.423999786376953
1686168188.2995317,11300,7.414000034332275
1686168202.0002358,11400,7.4039998054504395
1686168215.123508,11500,7.35699987411499
1686168228.7619228,11600,7.408999919891357
1686168242.0976567,11700,7.427000045776367
1686168254.5475612,11800,7.374000072479248
1686168268.4681606,11900,7.4039998054504395
1686168281.9626536,12000,7.36299991607666
1686168296.2641656,12100,7.413000106811523
1686168309.8676715,12200,7.361000061035156
1686168323.5252962,12300,7.416999816894531
1686168337.233352,12400,7.373000144958496
1686168349.7495575,12500,7.335000038146973
1686168385.2202137,12600,7.3470001220703125
1686168398.3498697,12700,7.339000225067139
1686168411.9337833,12800,7.3520002365112305
1686168425.9955602,12900,7.382999897003174
1686168439.7623458,13000,7.323999881744385
1686168453.1856859,13100,7.3420000076293945
1686168466.9539018,13200,7.323999881744385
1686168480.0409992,13300,7.388000011444092
1686168492.9055285,13400,7.322999954223633
1686168506.782032,13500,7.368000030517578
1686168520.4090319,13600,7.283999919891357
1686168533.8494277,13700,7.298999786376953
1686168547.338748,13800,7.335999965667725
1686168560.5196297,13900,7.367000102996826
1686168574.8262014,14000,7.314000129699707
1686168588.0771313,14100,7.301000118255615
1686168601.5749888,14200,7.289999961853027
1686168615.3667402,14300,7.2820000648498535
1686168629.5622754,14400,7.359000205993652
1686168642.969134,14500,7.298999786376953
1686168656.445347,14600,7.330999851226807
1686168669.5920527,14700,7.288000106811523
1686168683.772641,14800,7.302999973297119
1686168698.1099205,14900,7.302000045776367
1686168712.0859728,15000,7.276000022888184
1686168726.0553062,15100,7.321000099182129
1686168738.8311846,15200,7.261000156402588
1686168752.253696,15300,7.313000202178955
1686168765.236396,15400,7.313000202178955
1686168779.2215323,15500,7.300000190734863
1686168792.6965835,15600,7.302000045776367
1686168805.888645,15700,7.228000164031982
1686168819.1622398,15800,7.293000221252441
1686168832.8342078,15900,7.263999938964844
1686168845.7665288,16000,7.236999988555908
1686168859.1401136,16100,7.257999897003174
1686168873.1534343,16200,7.320000171661377
1686168886.4451883,16300,7.267000198364258
1686168899.9907982,16400,7.269999980926514
1686168913.1416657,16500,7.242000102996826
1686168926.2766798,16600,7.248000144958496
1686168938.7954323,16700,7.2170000076293945
1686168951.7174668,16800,7.271999835968018
1686168965.5188577,16900,7.218999862670898
1686168979.15374,17000,7.23199987411499
1686168993.1309235,17100,7.27400016784668
1686169006.1513767,17200,7.25600004196167
1686169019.5348396,17300,7.24399995803833
1686169033.0891786,17400,7.245999813079834
1686169046.3525388,17500,7.189000129699707
1686169060.315117,17600,7.23799991607666
1686169073.8690507,17700,7.255000114440918
1686169087.2424479,17800,7.2210001945495605
1686169100.4344888,17900,7.22599983215332
1686169113.105019,18000,7.218999862670898
1686169126.5663714,18100,7.197000026702881
1686169140.1228662,18200,7.23199987411499
1686169153.4272637,18300,7.250999927520752
1686169166.9754102,18400,7.198999881744385
1686169180.240788,18500,7.223999977111816
1686169193.5162437,18600,7.204999923706055
1686169206.8419733,18700,7.195000171661377
1686169220.206144,18800,7.211999893188477
1686169260.3393545,18900,7.201000213623047
1686169274.4400125,19000,7.2210001945495605
1686169287.5675697,19100,7.165999889373779
1686169301.1379666,19200,7.2220001220703125
1686169314.762446,19300,7.184000015258789
1686169329.1041987,19400,7.195000171661377
1686169343.2654426,19500,7.2179999351501465
1686169356.6725345,19600,7.247000217437744
1686169369.7654674,19700,7.171999931335449
1686169383.0004544,19800,7.183000087738037
1686169396.917469,19900,7.228000164031982
1686169410.4291832,20000,7.185999870300293
1686169423.4803305,20100,7.191999912261963
1686169436.8889134,20200,7.188000202178955
1686169450.3476028,20300,7.179999828338623
1686169464.1473794,20400,7.183000087738037
1686169477.8694587,20500,7.173999786376953
1686169491.1592839,20600,7.164999961853027
1686169505.4496112,20700,7.165999889373779
1686169519.055492,20800,7.203999996185303
1686169532.583477,20900,7.140999794006348
1686169546.3675368,21000,7.188000202178955
1686169559.6265275,21100,7.181000232696533
1686169573.1680765,21200,7.139999866485596
1686169586.296203,21300,7.1529998779296875
1686169599.7563775,21400,7.168000221252441
1686169612.9060876,21500,7.139999866485596
1686169626.2958262,21600,7.138999938964844
1686169639.7016714,21700,7.165999889373779
1686169652.7670348,21800,7.168000221252441
1686169666.8530927,21900,7.210000038146973
1686169680.4231539,22000,7.136000156402588
1686169693.5619187,22100,7.166999816894531
1686169707.6394517,22200,7.177000045776367
1686169721.7357628,22300,7.14900016784668
1686169735.5761764,22400,7.151000022888184
1686169749.0311666,22500,7.15500020980835
1686169762.3410025,22600,7.11299991607666
1686169775.3472033,22700,7.176000118255615
1686169788.6746378,22800,7.136000156402588
1686169801.9113662,22900,7.156000137329102
1686169815.0177376,23000,7.164999961853027
1686169828.2380645,23100,7.122000217437744
1686169842.2779262,23200,7.171000003814697
1686169855.671696,23300,7.0980000495910645
1686169868.9242964,23400,7.125
1686169882.130652,23500,7.117000102996826
1686169895.2520325,23600,7.086999893188477
1686169908.5471537,23700,7.0970001220703125
1686169923.3113449,23800,7.15500020980835
1686169936.6693668,23900,7.11899995803833
1686169949.8067613,24000,7.150000095367432
1686169963.3956435,24100,7.138999938964844
1686169976.2967813,24200,7.0980000495910645
1686169989.6971517,24300,7.120999813079834
1686170003.2395422,24400,7.117000102996826
1686170017.121459,24500,7.164999961853027
1686170031.23257,24600,7.144000053405762
1686170044.0684884,24700,7.113999843597412
1686170056.599607,24800,7.079999923706055
1686170069.9044404,24900,7.111999988555908
1686170083.6401987,25000,7.13100004196167
1686170097.563478,25100,7.085999965667725
1686170132.6644597,25200,7.130000114440918
1686170146.1001024,25300,7.086999893188477
1686170159.6528366,25400,7.085999965667725
1686170173.3621454,25500,7.10699987411499
1686170186.9574704,25600,7.105000019073486
1686170200.5353544,25700,7.072000026702881
1686170214.1702013,25800,7.059000015258789
1686170229.0452132,25900,7.104000091552734
1686170243.2739613,26000,7.0879998207092285
1686170256.454553,26100,7.11899995803833
1686170269.5832908,26200,7.119999885559082
1686170283.2415366,26300,7.083000183105469
1686170296.4957485,26400,7.071000099182129
1686170310.2400253,26500,7.099999904632568
1686170323.9440873,26600,7.10099983215332
1686170336.90087,26700,7.083000183105469
1686170350.5823016,26800,7.047999858856201
1686170364.2988114,26900,7.127999782562256
1686170378.2216501,27000,7.091000080108643
1686170391.557864,27100,7.073999881744385
1686170405.5131605,27200,7.078000068664551
1686170419.3819077,27300,7.103000164031982
1686170433.4806564,27400,7.109000205993652
1686170446.98398,27500,7.061999797821045
1686170460.480109,27600,7.124000072479248
1686170474.4759984,27700,7.080999851226807
1686170488.4810202,27800,7.081999778747559
1686170502.198942,27900,7.129000186920166
1686170515.9947953,28000,7.098999977111816
1686170529.1801686,28100,7.077000141143799
1686170542.7107823,28200,7.086999893188477
1686170556.2086678,28300,7.123000144958496
1686170569.7548578,28400,7.065999984741211
1686170582.8650928,28500,7.073999881744385
1686170596.29684,28600,7.084000110626221
1686170609.2027318,28700,7.076000213623047
1686170622.893243,28800,7.059999942779541
1686170636.2847202,28900,7.056000232696533
1686170650.208017,29000,7.070000171661377
1686170663.9279943,29100,7.078999996185303
1686170678.1129851,29200,7.105000019073486
1686170691.1933875,29300,7.09499979019165
1686170703.9714382,29400,7.048999786376953
1686170717.453491,29500,7.058000087738037
1686170730.8562229,29600,7.031000137329102
1686170744.7363937,29700,7.031000137329102
1686170758.586212,29800,7.073999881744385
1686170772.691158,29900,7.0929999351501465
1686170786.2561817,30000,7.073999881744385
1686170800.3659468,30100,7.052999973297119
1686170813.3583732,30200,7.065000057220459
1686170826.6720765,30300,7.067999839782715
1686170840.667121,30400,7.073999881744385
1686170853.998239,30500,7.051000118255615
1686170867.9989755,30600,7.061999797821045
1686170881.1304302,30700,7.026000022888184
1686170894.8666923,30800,7.071000099182129
1686170908.3119452,30900,7.02400016784668
1686170921.9115014,31000,7.093999862670898
1686170935.301129,31100,7.060999870300293
1686170949.517643,31200,7.061999797821045
1686170962.7385771,31300,7.02400016784668
1686170975.8945262,31400,7.065999984741211
