Wall time,Step,Value
1686169228.8636076,18000,6.870999813079834
1686169241.761849,18100,6.9019999504089355
1686169254.417512,18200,6.869999885559082
1686169266.6069205,18300,6.822999954223633
1686169279.4703052,18400,6.870999813079834
1686169291.914135,18500,6.881999969482422
1686169304.5360966,18600,6.875
1686169316.9785893,18700,6.861000061035156
1686169329.1386416,18800,6.943999767303467
1686169341.266074,18900,6.835000038146973
1686169353.7196302,19000,6.873000144958496
1686169366.1685507,19100,6.8429999351501465
1686169378.7181003,19200,6.908999919891357
1686169391.3113458,19300,6.894000053405762
1686169404.0490613,19400,6.913000106811523
1686169416.4486682,19500,6.89900016784668
1686169428.7446089,19600,6.880000114440918
1686169441.0987766,19700,6.89300012588501
1686169453.6875024,19800,6.9120001792907715
1686169466.1835127,19900,6.826000213623047
1686169478.7185805,20000,6.817999839782715
1686169491.1075628,20100,6.85099983215332
1686169503.9107015,20200,6.945000171661377
1686169516.5253358,20300,6.873000144958496
1686169529.067185,20400,6.9079999923706055
1686169541.6339622,20500,6.894999980926514
1686169554.2540147,20600,6.901000022888184
1686169566.9052901,20700,6.913000106811523
1686169579.4088838,20800,6.9039998054504395
1686169591.8005617,20900,6.861999988555908
1686169603.6999795,21000,6.885000228881836
1686169616.0244787,21100,6.89300012588501
1686169628.4810336,21200,6.886000156402588
